2133714, 2128
608538, 2127
2378918, 2126
328212, 2125
2600868, 2124
1635582, 2124
2316337, 2123
1109700, 2123
2040853, 2123
847313, 2123
315168, 2123
2455340, 2122
227799, 2121
1120091, 2121
2136526, 2121
1790158, 2120
2264426, 2120
349331, 2120
2125368, 2120
401047, 2119
184888, 2119
1801528, 2118
1161725, 2118
2332765, 2117
109177, 2117
2120912, 2117
1409104, 2116
511883, 2116
716091, 2116
1039555, 2114
894205, 2113
1280761, 2113
2086265, 2113
1992205, 2113
2039272, 2112
1743756, 2111
2198070, 2110
2152465, 2110
2120864, 2110
2243435, 2110
2118885, 2110
262411, 2108
5980, 2107
1488926, 2107
652618, 2107
168523, 2106
1047830, 2106
43530, 2106
332300, 2105
2598647, 2105
1009622, 2104
2077046, 2104
545026, 2103
1439882, 2103
391521, 2103
827240, 2102
2621201, 2102
1758002, 2102
2000256, 2100
838130, 2100
2552315, 2099
2021377, 2097
486798, 2096
197101, 2095
844049, 2095
581952, 2095
1268483, 2095
2286189, 2094
151153, 2092
2513873, 2092
1477153, 2092
1814136, 2091
1293514, 2088
1841531, 2088
2621962, 2087
574499, 2087
1450883, 2086
1764923, 2085
1125075, 2085
1371451, 2085
2370879, 2085
1570999, 2084
476512, 2084
1592339, 2083
1409687, 2083
1084626, 2083
1675194, 2083
1906860, 2083
2041252, 2081
436122, 2081
315833, 2080
2361804, 2079
256278, 2078
863285, 2078
2000237, 2078
1116110, 2077
1262753, 2077
1132764, 2076
1200461, 2075
1125150, 2075
1886585, 2074
361375, 2074
1737529, 2073
804027, 2072
1247574, 2070
753663, 2070
2375380, 2069
872882, 2069
933168, 2068
1300582, 2068
1494821, 2068
1300687, 2067
1279821, 2067
804602, 2067
1034714, 2066
1671947, 2066
609908, 2066
38879, 2066
1645535, 2065
983042, 2065
654401, 2065
2512235, 2065
1917470, 2064
707528, 2064
2137795, 2063
2238629, 2063
1781198, 2063
1213178, 2062
811530, 2061
2492695, 2061
1057021, 2061
1912542, 2061
634388, 2061
1220431, 2060
1256752, 2060
1517590, 2059
360830, 2059
1049142, 2059
974375, 2059
1875008, 2059
933819, 2059
128348, 2057
830855, 2057
2077664, 2056
2152805, 2056
237286, 2056
311070, 2056
903666, 2055
1106280, 2055
1830690, 2055
1658662, 2055
1977612, 2054
2339734, 2053
818416, 2052
1772901, 2052
1527676, 2051
138106, 2050
1628484, 2050
1229656, 2050
1936110, 2049
1973951, 2049
332923, 2049
1863499, 2048
1613540, 2048
1811832, 2048
2446506, 2048
1133763, 2047
934647, 2047
228978, 2047
1084999, 2045
2540263, 2045
2533480, 2044
670382, 2044
1456270, 2043
442222, 2043
2064995, 2043
274191, 2043
1333911, 2042
2017088, 2042
642551, 2042
1374216, 2041
203738, 2041
2497991, 2039
1486501, 2038
2466682, 2037
2257323, 2037
72607, 2037
390062, 2037
584437, 2036
1835142, 2036
1281882, 2035
2583311, 2035
2034589, 2035
782611, 2034
2204299, 2033
1478117, 2033
1216880, 2033
61472, 2033
1494162, 2032
1080872, 2032
2629599, 2032
501823, 2031
901269, 2031
1993796, 2030
520704, 2030
2172649, 2029
1860332, 2028
1276473, 2028
2092609, 2028
2079894, 2027
2333850, 2027
2623852, 2027
2341389, 2027
2627190, 2027
2228750, 2027
1165236, 2026
2496492, 2026
758850, 2025
464774, 2023
263291, 2023
938764, 2022
1124753, 2022
1332725, 2022
2646347, 2022
2596383, 2021
2417320, 2021
1739082, 2021
275338, 2021
415641, 2021
269474, 2020
1849541, 2020
1329779, 2020
1763979, 2020
288420, 2019
2578541, 2019
318457, 2019
1145956, 2019
1428452, 2019
2543231, 2018
1077945, 2018
1916224, 2018
2603700, 2018
1197972, 2018
11796, 2017
881355, 2017
2546942, 2016
654591, 2016
2319282, 2015
554587, 2015
853491, 2015
1134816, 2014
1370666, 2013
844459, 2013
86365, 2012
1663717, 2011
921585, 2011
1540655, 2011
1766524, 2011
1322467, 2010
2418086, 2009
1774181, 2008
1503647, 2008
1144139, 2008
1844442, 2008
2297074, 2008
1580437, 2008
1551751, 2007
321089, 2007
1722054, 2007
1906026, 2006
2487127, 2006
2383871, 2005
98586, 2005
652972, 2005
1360936, 2004
2607155, 2004
542907, 2004
1291455, 2004
1717979, 2004
2262335, 2004
1082263, 2004
415672, 2003
1423063, 2003
1441086, 2002
977932, 2002
911828, 2002
840763, 2001
79380, 2000
2045846, 2000
1594764, 1999
75384, 1999
2276659, 1999
2416290, 1999
2576843, 1998
2466899, 1997
271346, 1996
719755, 1996
1480807, 1996
1850680, 1995
2029766, 1994
1024568, 1994
2494071, 1993
2081789, 1993
62361, 1992
1349711, 1992
440463, 1992
546751, 1992
47411, 1991
2604057, 1991
478815, 1991
1318289, 1991
1972040, 1990
133129, 1990
2481504, 1990
397001, 1989
2492392, 1989
1703879, 1988
122019, 1988
608501, 1988
188190, 1988
1692302, 1987
1632290, 1986
760943, 1986
823628, 1985
496436, 1985
296452, 1985
741248, 1985
1592086, 1985
1658790, 1984
419691, 1984
32902, 1983
1478933, 1982
2090015, 1982
44734, 1982
1536728, 1981
529687, 1981
1519073, 1980
1312412, 1979
42487, 1979
1952500, 1978
2199355, 1978
1424768, 1978
417746, 1978
1280149, 1977
67134, 1977
1059661, 1977
1230594, 1976
1382872, 1975
326502, 1975
2270619, 1975
675283, 1975
1098431, 1974
2629195, 1974
1436668, 1974
976385, 1974
931232, 1973
2048686, 1972
639194, 1972
2257122, 1971
2015182, 1971
2021943, 1971
570681, 1971
369646, 1970
1444657, 1970
1276913, 1970
770133, 1970
1675183, 1970
2391686, 1969
1973244, 1969
1620319, 1969
945258, 1969
1988633, 1968
2090715, 1966
761998, 1966
1412189, 1965
106870, 1965
1400154, 1965
520507, 1965
2299517, 1964
1739296, 1964
192889, 1964
2170930, 1963
406841, 1962
2561713, 1962
1127117, 1962
1620201, 1961
492714, 1961
381346, 1960
2263041, 1960
874550, 1960
2025153, 1960
731988, 1959
2512828, 1959
1312066, 1959
116252, 1958
1466382, 1958
312937, 1958
133670, 1957
715542, 1957
2039201, 1957
1714672, 1956
2402136, 1956
2417151, 1955
975592, 1954
1153562, 1954
1605122, 1953
259431, 1952
2481827, 1952
781610, 1951
2138793, 1951
1675966, 1951
1778955, 1950
2385226, 1948
2305067, 1948
2521955, 1948
2046091, 1948
267378, 1948
2495043, 1948
1835511, 1948
563705, 1947
1615548, 1947
2089924, 1947
2622843, 1947
2570444, 1946
1658101, 1946
2269039, 1946
2597802, 1946
1911845, 1946
1478444, 1945
1659398, 1944
2343417, 1944
19930, 1943
610024, 1943
1881328, 1942
806605, 1942
1118103, 1941
1283171, 1941
647691, 1941
2051278, 1940
1287490, 1940
30288, 1940
977533, 1940
2432848, 1940
1511683, 1939
2633486, 1939
731592, 1939
1787323, 1939
1999678, 1938
361407, 1938
1259374, 1938
1586533, 1938
541870, 1938
2276333, 1937
920088, 1937
324510, 1937
1002780, 1937
300435, 1935
2120303, 1934
1450484, 1934
190547, 1934
243304, 1934
831920, 1934
610915, 1934
1824009, 1933
1520710, 1933
2428423, 1933
152807, 1933
1571565, 1933
402413, 1932
255357, 1931
1640132, 1931
1752638, 1931
2397231, 1930
923889, 1930
1649068, 1930
110288, 1930
2246248, 1929
2158747, 1928
2580072, 1928
2128440, 1927
2204671, 1927
1647674, 1926
1170335, 1926
1394012, 1925
2578830, 1925
2468881, 1925
396132, 1925
92786, 1925
483981, 1925
90900, 1925
825831, 1925
1148389, 1924
1925397, 1924
596550, 1923
1298147, 1923
1769206, 1923
962384, 1923
351213, 1923
845991, 1922
1564191, 1922
1556692, 1922
1878780, 1922
1041130, 1921
1753194, 1921
977703, 1921
2167703, 1920
1241893, 1920
64765, 1920
87113, 1919
2229960, 1919
2073766, 1919
1730537, 1919
1797525, 1919
2115299, 1918
1823259, 1918
858814, 1918
4905, 1917
565510, 1916
2609677, 1916
1621089, 1916
50400, 1916
2331946, 1916
1418521, 1915
2250261, 1915
297453, 1914
1755612, 1914
1983493, 1914
1629176, 1914
2272654, 1914
536967, 1914
1482921, 1913
1990523, 1912
380354, 1912
80683, 1912
1739440, 1911
876370, 1911
1463088, 1911
1334401, 1910
290874, 1910
1473595, 1910
1066481, 1910
1347916, 1909
553115, 1909
2311867, 1908
2402990, 1908
2080549, 1907
54870, 1907
1942723, 1907
1315827, 1907
1337699, 1906
471654, 1906
1144671, 1906
453585, 1906
2203182, 1905
1095815, 1905
951446, 1905
714349, 1905
1079964, 1905
1872926, 1904
2374782, 1904
1388677, 1904
736927, 1904
884944, 1904
102028, 1904
2394211, 1903
1277678, 1903
1555531, 1903
1862911, 1903
900096, 1902
2091736, 1902
1244123, 1902
1401726, 1902
2593882, 1901
1376923, 1901
129766, 1900
2412878, 1900
289162, 1900
1546115, 1900
706264, 1899
2244589, 1899
2452430, 1899
531010, 1898
483851, 1898
420266, 1898
1289999, 1898
1022452, 1898
2338809, 1898
2647197, 1897
717338, 1897
1324830, 1897
2444240, 1895
396140, 1895
1606342, 1895
226048, 1895
690426, 1895
662124, 1895
2066490, 1894
752094, 1894
1612558, 1893
2206502, 1893
868723, 1893
1582412, 1892
1995099, 1892
1931026, 1890
2375964, 1890
1969285, 1889
1927703, 1889
187322, 1888
789894, 1888
639089, 1888
1470113, 1888
1745577, 1886
1637683, 1886
471880, 1886
2583202, 1886
2117432, 1885
537601, 1885
1653637, 1885
2557491, 1885
2468830, 1885
2299152, 1884
2502145, 1884
201707, 1884
1637761, 1884
685687, 1884
2556321, 1884
247932, 1883
2190100, 1883
1198962, 1883
1981464, 1882
1825647, 1882
1622407, 1882
2378393, 1882
663880, 1881
2320222, 1881
570428, 1881
2008700, 1880
2335640, 1879
1250802, 1879
888450, 1879
116140, 1879
1986937, 1878
2496042, 1878
2487916, 1878
800136, 1878
1580943, 1878
202678, 1877
2289956, 1876
729150, 1876
726543, 1876
2202365, 1875
1727342, 1875
2634707, 1875
664230, 1875
512303, 1875
58485, 1875
223043, 1875
306658, 1874
2580353, 1874
410206, 1874
1226928, 1874
1907843, 1874
2167896, 1873
1828179, 1873
1363315, 1873
1923216, 1873
1410683, 1873
835271, 1872
1691893, 1872
2047888, 1872
623709, 1871
1559797, 1871
2617170, 1870
2229399, 1870
139212, 1870
921587, 1870
1385356, 1870
317504, 1869
285975, 1869
2042985, 1869
1486389, 1868
382817, 1867
1447639, 1867
1935388, 1867
2256454, 1867
103619, 1866
1225914, 1866
1227730, 1866
2355625, 1866
1130863, 1866
1979083, 1866
1067761, 1866
2458372, 1866
1663467, 1866
1574264, 1865
673187, 1865
125765, 1865
986794, 1865
280260, 1865
2239537, 1864
1600210, 1863
423990, 1863
1294471, 1863
165060, 1863
1446909, 1863
1793717, 1862
2415196, 1861
872591, 1861
1912002, 1861
588285, 1861
1147370, 1861
931475, 1860
1287939, 1860
1090296, 1860
1002688, 1860
370735, 1860
2115145, 1860
539743, 1859
1258738, 1859
2218750, 1859
2331318, 1859
1155747, 1858
2093105, 1858
2469479, 1858
1468812, 1858
1048629, 1858
1670875, 1858
674963, 1857
590607, 1857
1749656, 1857
683427, 1857
1708281, 1856
1260854, 1856
1788733, 1856
760072, 1856
803605, 1855
2351580, 1855
600160, 1855
280167, 1855
2407154, 1854
444566, 1854
1502648, 1853
9557, 1853
1876574, 1852
1162805, 1852
2213131, 1852
651625, 1852
807890, 1851
1036350, 1851
406948, 1851
1432790, 1851
578311, 1851
2138987, 1851
314110, 1850
1710643, 1850
1094767, 1850
1933447, 1850
687769, 1849
1357072, 1849
2187693, 1849
829101, 1849
2071416, 1849
1085991, 1849
216059, 1849
162348, 1848
2406958, 1848
1176800, 1847
2557596, 1846
508927, 1846
1405395, 1845
1035000, 1845
119287, 1845
1036991, 1844
1079165, 1844
1090319, 1844
2356911, 1843
385977, 1843
1122364, 1843
2439795, 1842
2014204, 1842
2012563, 1842
2349702, 1842
1239283, 1842
1319658, 1841
1939029, 1841
817464, 1841
142492, 1841
10947, 1840
2631950, 1840
2152856, 1839
1183823, 1839
583086, 1839
514829, 1839
1567792, 1839
423361, 1838
1161915, 1838
111736, 1838
530670, 1837
2306984, 1837
1902573, 1837
1073396, 1836
524672, 1836
474700, 1835
2073563, 1835
2048858, 1834
2633545, 1834
1015048, 1833
1693002, 1833
105532, 1833
2539735, 1833
912093, 1833
40563, 1832
272280, 1832
390912, 1832
592445, 1831
750677, 1831
1823065, 1831
1152594, 1831
1641072, 1831
1981621, 1830
1650580, 1829
933855, 1829
152063, 1828
1116290, 1827
2521051, 1827
1599855, 1827
577109, 1827
2148252, 1827
1550359, 1826
2085613, 1826
2101921, 1826
2251669, 1826
2472682, 1826
1536419, 1825
1006406, 1825
1357786, 1824
1909121, 1824
2396324, 1823
2487901, 1823
418339, 1823
1175391, 1823
2181504, 1822
361630, 1821
2400645, 1821
753596, 1821
1058034, 1820
2195071, 1820
2497577, 1820
1333494, 1820
2412874, 1819
449597, 1819
1095791, 1819
76916, 1819
1173570, 1819
1655778, 1818
2355940, 1818
2210867, 1818
582315, 1818
2204746, 1817
1603022, 1817
1529376, 1817
1599850, 1817
1563429, 1817
1533313, 1816
926900, 1816
1879665, 1816
1851346, 1816
295718, 1816
652324, 1815
1208146, 1815
1054137, 1815
1466323, 1815
49355, 1815
1116065, 1814
790459, 1814
1902140, 1814
424202, 1814
729393, 1814
2121379, 1814
1257450, 1813
4597, 1813
1419750, 1812
1923886, 1811
1684328, 1811
2077168, 1811
1241060, 1811
1377637, 1811
818736, 1811
760211, 1810
2398821, 1810
707496, 1810
1704311, 1809
2589121, 1809
2004524, 1809
1733203, 1809
1043135, 1808
2519310, 1808
538668, 1808
1144887, 1808
1845415, 1808
1224756, 1808
2412372, 1808
1025888, 1808
1514886, 1808
1048069, 1807
942771, 1807
1806731, 1807
2035310, 1807
2325737, 1807
639533, 1806
