5056, 35183, 3.23
5069, 41595, 3.74
5071, 25111, 3.67
5084, 16635, 3.49
5085, 113084, 3.97
5087, 26501, 3.68
5103, 17292, 4.54
5104, 17661, 3.33
5112, 75824, 3.51
5121, 17335, 3.03
5137, 26631, 3.73
5154, 63666, 3.41
5169, 52939, 3.82
5181, 96602, 3.58
5191, 29721, 3.12
5223, 40950, 3.51
5226, 65185, 3.76
5227, 17104, 3.09
5237, 28640, 3.24
5239, 53163, 3.72
5243, 18905, 3.37
5250, 16177, 3.5
5287, 27398, 3.76
5293, 89348, 3.94
5309, 23374, 4.15
5317, 232944, 3.36
5318, 78584, 3.6
5320, 35643, 3.29
5327, 46673, 3.62
5345, 89080, 3.58
5360, 33906, 3.99
5363, 44761, 3.37
5391, 20079, 3.56
5401, 122795, 3.37
5414, 23646, 4.06
5421, 17745, 3.73
5430, 32366, 3.73
5434, 34079, 3.0
5448, 26473, 3.21
5472, 75801, 3.54
5477, 33401, 3.26
5496, 155714, 3.72
5515, 57954, 4.12
5522, 21861, 3.37
5528, 24508, 3.68
5538, 43630, 3.92
5545, 20077, 3.28
5561, 42100, 4.14
5562, 18040, 3.74
5571, 76698, 3.77
5582, 92470, 4.54
5589, 32218, 3.08
5601, 36600, 3.86
5607, 16811, 3.45
5614, 79325, 3.78
5621, 16376, 3.35
5628, 65317, 3.16
5656, 23342, 3.71
5692, 19749, 2.98
5695, 65630, 3.14
5704, 19421, 3.58
5708, 17922, 3.26
5727, 28679, 3.6
5730, 23257, 3.25
5732, 90408, 4.28
5760, 38571, 4.44
5762, 61093, 3.84
5775, 54444, 3.77
5778, 28610, 3.68
5787, 56451, 3.94
5788, 56102, 4.02
5793, 52848, 3.56
5807, 80836, 3.55
5814, 74466, 2.99
5836, 31432, 3.2
5837, 18459, 4.32
5843, 16917, 3.94
5862, 127318, 3.85
5875, 16131, 3.63
5882, 18440, 3.34
5895, 19246, 3.45
5897, 20011, 3.07
5922, 21701, 3.86
5924, 68818, 3.85
5926, 121669, 4.03
5939, 97112, 3.48
5946, 23163, 3.55
5991, 56147, 3.6
5997, 36526, 3.67
6007, 19358, 4.33
6029, 85299, 4.12
6030, 69249, 3.86
6034, 32323, 2.7
6037, 158601, 3.97
6042, 100298, 3.04
6050, 31534, 3.55
6060, 32479, 3.07
6068, 17160, 3.3
6099, 84590, 3.98
6117, 37361, 3.99
6119, 29820, 2.99
6122, 16456, 3.16
6133, 25385, 3.58
6134, 132237, 3.68
6166, 36490, 3.96
6190, 18992, 3.7
6195, 25352, 3.19
6196, 96778, 3.96
6205, 63307, 4.1
6206, 143697, 3.75
6221, 29904, 3.86
6223, 27760, 3.47
6231, 42773, 3.44
6235, 36054, 3.82
6240, 30831, 3.91
6243, 24659, 3.51
6255, 23566, 2.99
6266, 31132, 3.48
6268, 26457, 2.92
6274, 83249, 4.09
6281, 22417, 3.75
6287, 193295, 3.91
6329, 79630, 3.76
6336, 28891, 3.52
6337, 26620, 3.21
6339, 27125, 3.71
6347, 61059, 2.99
6350, 77021, 3.64
6362, 23190, 3.6
6366, 50638, 3.53
6386, 148146, 3.21
6398, 24420, 3.16
6408, 82949, 3.85
6428, 64555, 4.29
6437, 22803, 2.85
6445, 38613, 4.12
6449, 46533, 3.38
6450, 43325, 4.1
6464, 55964, 3.4
6475, 100112, 3.56
6482, 56160, 3.36
6497, 80345, 3.23
6510, 72379, 3.94
6552, 50975, 3.13
6555, 61695, 3.26
6556, 19261, 3.52
6574, 20751, 3.43
6596, 23485, 3.22
6599, 26237, 3.54
6615, 61274, 3.86
6631, 50982, 3.08
6642, 22747, 3.93
6661, 17306, 3.53
6670, 17973, 3.25
6673, 25635, 2.98
6687, 25115, 3.06
6692, 125479, 3.38
6702, 34810, 3.57
6708, 19303, 3.44
6716, 34997, 3.42
6720, 77597, 3.86
6721, 22034, 3.15
6736, 24893, 3.8
6739, 57941, 4.24
6760, 55428, 3.3
6797, 95472, 4.05
6829, 86619, 3.62
6833, 59968, 3.77
6844, 116716, 3.25
6859, 101500, 3.51
6860, 49116, 3.78
6874, 35538, 3.44
6902, 36855, 3.74
6908, 24190, 3.32
6911, 26187, 3.43
6931, 88310, 3.31
6971, 126816, 4.07
6972, 171991, 3.58
6974, 108343, 4.37
6978, 20846, 2.93
6989, 44183, 3.33
6994, 51091, 3.57
7032, 62963, 3.35
7040, 54797, 3.28
7048, 24777, 3.26
7055, 31610, 3.48
7057, 74912, 4.7
7067, 42457, 2.89
7145, 23764, 3.6
7155, 58567, 3.72
7158, 18316, 4.26
7160, 20013, 3.79
7163, 19779, 3.46
7173, 21626, 3.64
7179, 26265, 3.99
7184, 29450, 3.68
7193, 88687, 4.3
7208, 22906, 3.52
7219, 45456, 4.03
7230, 73422, 4.72
7233, 81219, 4.17
7234, 151031, 3.81
7237, 19617, 3.9
7240, 76705, 3.34
7249, 35694, 2.86
7281, 93391, 3.32
7294, 20927, 3.49
7330, 48260, 3.76
7331, 87939, 3.28
7336, 17816, 3.7
7356, 32361, 3.33
7364, 73029, 3.82
7381, 27168, 3.15
7397, 68615, 3.67
7399, 62296, 3.57
7406, 16606, 3.61
7416, 54347, 4.13
7430, 34591, 4.33
7483, 25247, 3.71
7494, 25151, 3.65
7509, 73852, 3.39
7511, 73645, 3.64
7513, 44941, 3.84
7517, 23614, 3.5
7521, 45843, 3.18
7523, 35230, 3.85
7534, 21928, 3.57
7544, 19001, 3.16
7555, 16113, 3.81
7563, 19158, 3.28
7586, 38778, 4.12
7590, 49456, 3.72
7600, 16795, 3.79
7607, 16223, 3.17
7613, 20569, 3.5
7617, 141442, 3.7
7624, 152085, 3.83
7627, 51048, 2.95
7632, 17112, 2.41
7635, 107083, 2.93
7643, 24410, 3.91
7683, 19244, 4.21
7696, 19394, 3.89
7701, 30165, 3.82
7713, 19599, 3.6
7716, 20161, 3.44
7745, 98116, 4.08
7755, 19104, 3.92
7757, 20308, 3.53
7767, 80122, 3.91
7779, 42875, 3.71
7780, 18340, 4.14
7786, 42307, 3.97
7826, 18777, 3.35
7828, 43354, 3.5
7852, 18613, 2.64
7879, 36258, 3.59
7882, 33518, 3.3
7895, 16556, 3.52
7904, 67795, 2.9
7928, 45682, 3.94
7937, 69056, 3.79
7971, 54124, 3.29
7987, 21940, 3.17
7989, 26359, 4.03
7991, 26586, 3.15
8016, 43979, 2.88
8045, 35750, 3.67
8079, 61353, 3.71
8086, 23130, 3.21
8099, 30046, 3.16
8107, 43381, 3.85
8116, 35062, 4.47
8159, 50665, 3.72
8171, 20065, 3.48
8177, 19335, 3.59
8181, 82906, 3.26
8204, 18258, 4.06
8292, 21603, 4.1
8295, 40704, 3.73
8301, 37367, 3.14
8317, 43748, 3.76
8327, 87056, 4.28
8333, 41485, 2.99
8334, 39764, 3.65
8339, 29356, 3.78
8357, 18109, 3.46
8370, 22799, 3.6
8376, 51871, 3.41
8379, 47639, 3.77
8384, 16330, 2.95
8387, 118880, 3.59
8393, 89799, 3.76
8413, 39983, 3.43
8438, 21197, 4.23
8447, 31248, 4.45
8467, 42633, 3.4
8483, 21227, 2.93
8512, 27977, 3.48
8524, 23792, 3.98
8525, 18708, 3.27
8531, 33599, 3.96
8535, 18593, 4.44
8585, 35505, 3.65
8596, 99324, 4.13
8603, 18706, 3.62
8619, 28511, 3.32
8627, 20331, 3.74
8635, 29223, 3.19
8636, 80519, 3.27
8644, 141073, 3.79
8651, 35955, 3.39
8669, 22529, 3.62
8677, 17034, 3.89
8687, 92671, 3.55
8717, 19073, 3.96
8743, 82849, 3.85
8753, 18286, 3.84
8754, 16890, 3.47
8764, 91369, 3.86
8782, 147251, 3.28
8784, 20409, 3.63
8803, 21739, 3.55
8806, 42691, 4.03
8809, 36519, 3.44
8818, 25873, 3.52
8826, 21787, 3.39
8832, 61758, 4.02
8840, 57033, 3.96
8846, 62547, 3.58
8851, 38628, 3.81
8881, 32685, 3.39
8883, 19131, 3.86
8904, 120697, 4.16
8915, 72833, 4.0
8928, 29392, 3.18
8954, 53786, 3.77
8966, 31593, 3.44
8976, 18525, 3.95
8981, 39220, 3.13
8989, 37267, 3.56
9003, 22890, 3.48
9032, 22091, 3.37
9043, 20058, 3.47
9048, 19431, 3.66
9049, 71639, 3.62
9051, 78795, 3.86
9054, 39031, 3.39
9074, 17257, 3.67
9110, 22119, 3.53
9111, 74779, 3.87
9120, 19669, 3.89
9125, 19459, 3.4
9132, 17466, 3.5
9144, 31743, 4.08
9156, 25181, 3.63
9160, 23062, 3.54
9170, 40251, 3.47
9188, 79062, 3.24
9189, 62604, 3.89
9205, 65933, 3.32
9208, 18969, 3.92
9235, 20214, 3.47
9236, 17307, 4.12
9242, 17986, 3.91
9254, 72884, 4.01
9265, 32960, 3.44
9279, 19834, 3.32
9298, 27256, 3.44
9330, 17107, 4.01
9340, 173596, 3.4
9368, 18889, 3.45
9378, 36237, 3.89
9381, 23772, 3.81
9415, 36238, 3.38
9426, 64175, 3.99
9433, 25905, 4.05
9438, 16172, 3.56
9442, 51262, 3.56
9458, 21292, 3.53
9471, 109385, 3.69
9481, 38279, 3.69
9508, 27895, 3.08
9509, 17224, 3.54
9528, 35109, 4.17
9565, 19981, 3.6
9591, 53799, 3.51
9592, 92691, 3.87
9593, 36775, 3.81
9598, 20694, 3.84
9613, 22009, 3.15
9614, 26487, 3.66
9617, 100340, 3.52
9625, 16392, 4.0
9628, 88846, 4.46
9645, 79918, 3.36
9662, 20854, 3.78
9685, 47504, 3.24
9689, 35713, 3.97
9728, 89892, 3.89
9741, 21304, 3.4
9756, 132358, 3.29
9757, 20127, 3.68
9768, 60544, 3.51
9788, 23174, 3.53
9798, 20019, 3.51
9800, 57375, 3.25
9818, 64065, 3.94
9828, 56004, 3.86
9863, 41664, 3.14
9882, 66395, 3.83
9886, 71143, 3.6
9913, 17727, 3.59
9939, 48775, 3.43
9940, 23084, 3.55
9950, 18476, 3.47
9960, 108528, 4.02
10027, 37880, 3.83
10042, 118212, 4.5
10078, 47904, 3.22
10080, 25954, 4.43
10082, 16097, 2.67
10114, 24831, 3.11
10123, 85669, 3.26
10143, 16337, 3.83
10152, 32533, 3.79
10158, 45142, 3.59
10162, 23711, 3.99
10168, 111946, 3.04
10170, 90245, 3.49
10212, 41544, 3.67
10225, 63219, 3.83
10229, 21926, 3.07
10230, 25184, 3.36
10231, 26662, 3.73
10236, 18394, 3.44
10241, 33382, 3.46
10255, 21867, 3.95
10274, 16685, 3.29
10275, 51483, 3.58
10282, 18882, 2.74
10344, 37819, 3.41
10358, 109917, 3.18
10359, 107111, 3.29
10363, 28468, 3.51
10372, 27010, 4.01
10375, 81596, 3.57
10378, 92555, 3.7
10379, 37896, 3.59
10392, 19051, 3.21
10418, 16117, 4.25
10421, 23298, 2.93
10428, 28612, 3.64
10429, 41780, 3.43
10436, 44885, 3.4
10446, 19689, 3.78
10451, 75242, 3.74
10461, 22294, 3.81
10491, 25343, 3.91
10550, 115585, 3.72
10583, 116609, 3.55
10596, 25403, 3.15
10598, 18147, 4.37
10607, 64917, 4.01
10620, 23973, 4.06
10625, 61447, 3.36
10627, 16711, 3.58
10673, 22001, 3.3
10729, 18771, 3.95
10730, 99910, 3.36
10734, 26116, 3.84
10739, 27308, 3.44
10747, 18753, 3.67
10759, 33041, 2.6
10773, 21918, 3.49
10774, 81100, 3.89
10785, 60425, 3.62
10808, 19586, 3.86
10809, 19557, 3.44
10820, 80941, 4.12
10832, 58837, 3.94
10835, 28544, 3.34
10872, 16463, 3.17
10886, 24393, 2.84
10889, 22173, 3.47
10894, 23165, 3.07
10899, 22719, 3.51
10906, 71555, 3.5
10921, 50321, 3.08
10928, 70452, 3.37
10947, 133457, 4.31
10981, 21425, 3.47
10986, 31462, 3.27
11013, 34205, 3.04
11022, 103105, 3.59
11032, 19760, 3.15
11040, 101779, 3.96
11047, 34304, 3.6
11051, 23719, 3.83
11064, 152078, 4.09
11077, 107345, 3.6
11089, 130243, 4.28
11090, 29171, 3.7
11132, 25184, 3.29
11134, 24999, 3.68
11139, 38198, 3.43
11141, 16823, 3.69
11149, 125878, 3.15
11152, 70341, 4.19
11164, 39515, 4.24
11165, 57445, 3.8
11166, 19750, 3.63
11171, 20407, 2.94
11173, 64281, 3.38
11182, 105861, 3.55
11186, 26945, 3.57
11198, 54144, 3.79
11199, 18189, 3.31
11209, 52125, 3.72
11219, 16054, 3.67
11234, 20836, 3.78
11242, 22564, 3.78
11265, 71441, 3.57
11271, 26944, 4.08
11277, 32309, 3.82
11279, 64590, 3.73
11283, 181508, 4.3
11314, 107094, 3.53
11315, 50411, 3.77
11323, 43744, 3.33
11325, 16198, 3.47
11337, 116767, 3.74
11376, 20543, 3.0
11378, 17123, 4.01
11388, 20353, 3.56
11398, 62906, 3.81
11400, 21591, 3.48
11405, 18218, 3.1
11427, 18962, 3.76
11443, 111411, 4.05
11446, 26532, 3.76
11451, 16499, 3.85
11490, 89911, 3.73
11521, 151245, 4.46
11544, 27010, 3.47
11573, 33056, 4.16
11607, 92345, 4.31
11612, 25797, 3.52
11613, 20655, 3.69
11638, 27692, 3.64
11647, 26093, 3.39
11658, 25535, 3.1
11662, 21043, 4.53
11663, 54845, 3.49
11673, 30417, 3.49
11677, 139158, 3.35
11696, 36824, 3.54
11701, 36991, 3.7
11702, 16300, 3.51
11717, 17760, 3.16
11745, 41346, 3.27
11771, 33097, 3.07
11781, 103431, 4.15
11805, 22909, 2.74
11812, 102861, 4.16
11837, 88067, 3.25
11859, 35367, 3.77
11875, 17044, 3.56
11882, 21893, 3.97
11886, 28395, 3.51
11888, 51611, 3.79
11903, 20442, 4.04
11904, 20337, 4.05
11911, 19430, 3.68
11999, 34618, 3.22
12003, 18056, 3.64
12014, 28929, 3.13
12015, 23730, 3.31
12034, 81127, 4.06
12047, 78304, 3.35
12052, 44384, 3.95
12056, 41166, 3.47
12071, 33900, 3.71
12074, 73353, 4.05
12084, 101042, 3.35
12090, 49565, 3.43
12092, 38392, 2.83
12102, 20222, 3.61
12140, 40829, 3.73
12155, 136461, 3.91
12160, 19157, 3.27
12161, 121761, 3.69
12172, 31925, 3.53
12184, 33727, 4.33
12186, 28759, 3.76
12195, 22359, 3.82
12206, 24262, 4.07
12221, 28895, 3.83
12224, 19046, 3.33
12232, 152406, 3.37
12238, 37015, 3.14
12243, 19359, 3.16
12244, 58059, 3.11
12246, 18828, 3.79
12280, 40411, 3.8
12293, 106327, 4.5
12299, 104800, 3.65
12301, 22505, 3.36
12305, 54794, 3.79
12317, 164792, 3.77
12338, 94041, 4.19
12343, 90675, 3.53
12355, 55610, 2.96
12365, 30973, 3.57
12399, 32644, 3.55
12430, 17757, 3.5
12435, 81930, 3.88
12470, 177556, 3.41
12471, 33791, 3.35
12473, 41061, 3.93
12476, 53993, 3.46
12493, 46509, 3.68
12494, 79557, 3.52
12497, 37921, 3.39
12500, 48419, 3.69
12501, 42743, 3.87
12508, 24477, 3.73
12513, 26927, 3.55
12530, 28444, 4.42
12546, 32383, 3.27
12560, 22751, 3.85
12570, 27101, 3.29
12582, 143682, 3.86
12600, 24659, 3.74
12605, 67311, 4.06
12633, 22659, 3.56
12661, 17447, 3.4
12672, 139247, 3.63
12675, 38615, 3.78
12676, 20463, 3.94
12690, 51736, 3.8
12694, 28260, 3.44
12732, 100556, 3.68
12748, 20663, 3.62
12763, 16025, 3.59
12778, 49835, 3.7
12785, 99304, 3.89
12792, 25844, 3.91
12799, 38225, 3.48
12818, 28577, 3.59
12828, 39688, 3.42
12834, 21385, 4.53
12838, 30435, 3.96
12843, 26553, 3.61
12862, 17232, 3.18
12870, 101141, 4.46
12881, 62955, 3.37
12890, 37825, 3.59
12891, 17783, 4.47
12904, 21346, 3.9
12911, 147661, 3.64
12918, 135449, 3.79
12966, 108354, 3.54
12974, 29791, 3.69
13007, 25568, 3.88
13015, 37821, 3.91
13050, 147313, 3.36
13052, 60861, 3.84
13056, 28950, 3.3
13058, 26741, 3.69
13073, 21838, 4.17
13074, 34013, 3.51
13081, 147236, 3.62
13082, 53759, 3.97
13098, 22688, 3.02
13102, 88733, 3.23
13128, 28572, 3.71
13129, 41754, 4.17
13195, 79889, 3.7
13207, 23728, 3.91
13217, 35852, 3.58
13251, 22369, 3.8
13255, 65074, 4.01
13273, 38518, 3.72
13293, 17288, 3.42
13298, 47077, 3.39
13302, 60889, 4.0
13318, 39215, 3.18
13342, 30546, 3.22
13359, 113717, 3.59
13378, 16553, 3.9
13384, 37884, 3.71
13389, 16613, 3.57
13391, 78944, 3.68
13392, 50850, 3.82
13402, 83564, 3.88
13412, 45166, 3.88
13418, 26894, 3.33
13423, 17122, 3.57
13433, 26774, 3.36
13439, 45883, 3.81
13451, 19490, 3.69
13462, 118884, 3.36
13466, 30195, 2.95
13471, 52957, 3.41
13488, 32045, 3.68
13493, 32971, 3.95
13501, 27362, 3.39
13511, 21199, 3.72
13512, 18480, 3.8
13519, 26602, 2.72
13524, 43427, 3.37
13526, 16968, 3.58
13534, 40776, 3.69
13555, 24002, 2.85
13580, 61039, 3.82
13582, 61694, 3.54
13593, 59047, 4.18
13614, 90320, 4.08
13622, 49419, 3.86
13629, 24889, 3.91
13636, 58272, 3.92
13651, 135013, 3.71
13673, 51306, 4.35
13675, 21341, 3.39
13705, 61575, 3.6
13728, 150592, 4.2
13748, 61249, 3.47
13763, 99460, 3.8
13771, 23620, 3.39
13787, 19091, 3.51
13795, 36021, 3.53
13809, 31859, 3.36
13827, 27149, 3.27
13840, 26599, 3.6
13847, 32247, 4.03
13856, 32031, 4.03
13865, 22129, 3.5
13883, 17254, 3.82
13887, 44482, 3.71
13923, 87658, 3.75
13930, 20119, 3.55
13955, 28300, 3.29
13959, 36790, 3.71
13977, 16318, 3.98
13981, 35747, 3.48
14039, 31147, 3.82
14042, 39508, 3.34
14047, 50244, 3.54
14050, 70467, 4.07
14056, 25833, 3.96
14103, 115990, 4.19
14109, 70176, 3.61
14131, 16702, 3.13
14144, 16628, 3.65
14149, 119653, 3.77
14185, 55444, 4.15
14192, 25011, 3.37
14198, 43019, 4.03
14203, 30593, 3.08
14209, 44178, 3.57
14215, 70712, 2.86
